石炭,せきたん,3rdGrade206.png,3rdGrade206.mp3
待つ,まつ,3rdGrade207.png,3rdGrade207.mp3
一着,いっちゃく,3rdGrade208.png,3rdGrade208.mp3
短い,みじかい,3rdGrade209.png,3rdGrade209.mp3
二丁目,にちょうめ,3rdGrade210.png,3rdGrade210.mp3
注意,ちゅうい,3rdGrade211.png,3rdGrade211.mp3
炭火,すみび,3rdGrade212.png,3rdGrade212.mp3
着る,きる,3rdGrade213.png,3rdGrade213.mp3
短所,たんしょ,3rdGrade214.png,3rdGrade214.mp3
注ぐ,そそぐ,3rdGrade215.png,3rdGrade215.mp3
電柱,でんちゅう,3rdGrade216.png,3rdGrade216.mp3
手帳,てちょう,3rdGrade217.png,3rdGrade217.mp3
相談,そうだん,3rdGrade218.png,3rdGrade218.mp3
代わる,かわる,3rdGrade219.png,3rdGrade219.mp3
第四回,だいよんかい,3rdGrade220.png,3rdGrade220.mp3
追加,ついか,3rdGrade221.png,3rdGrade221.mp3
豆,まめ,3rdGrade222.png,3rdGrade222.mp3
調べる,しらべる,3rdGrade223.png,3rdGrade223.mp3
校庭,こうてい,3rdGrade224.png,3rdGrade224.mp3
鉄ぼう,てつぼう,3rdGrade225.png,3rdGrade225.mp3
汽笛,きてき,3rdGrade226.png,3rdGrade226.mp3
定める,さだめる,3rdGrade227.png,3rdGrade227.mp3
京都,きょうと,3rdGrade228.png,3rdGrade228.mp3
投げる,なげる,3rdGrade229.png,3rdGrade229.mp3
今度,こんど,3rdGrade230.png,3rdGrade230.mp3
追う,おう,3rdGrade231.png,3rdGrade231.mp3
島,しま,3rdGrade232.png,3rdGrade232.mp3
豆ふ,とうふ,3rdGrade233.png,3rdGrade233.mp3
調子,ちょうし,3rdGrade234.png,3rdGrade234.mp3
転がる,ころがる,3rdGrade235.png,3rdGrade235.mp3
都合,つごう,3rdGrade236.png,3rdGrade236.mp3
庭,にわ,3rdGrade237.png,3rdGrade237.mp3
投手,とうしゅ,3rdGrade238.png,3rdGrade238.mp3
笛,ふえ,3rdGrade239.png,3rdGrade239.mp3
自転車,じてんしゃ,3rdGrade240.png,3rdGrade240.mp3
湯,ゆ,3rdGrade241.png,3rdGrade241.mp3
登校,とうこう,3rdGrade242.png,3rdGrade242.mp3
動物,どうぶつ,3rdGrade243.png,3rdGrade243.mp3
一等,いっとう,3rdGrade244.png,3rdGrade244.mp3
波,なみ,3rdGrade245.png,3rdGrade245.mp3
童話,どうわ,3rdGrade246.png,3rdGrade246.mp3
倍,ばい,3rdGrade247.png,3rdGrade247.mp3
農家,のうか,3rdGrade248.png,3rdGrade248.mp3
箱,はこ,3rdGrade249.png,3rdGrade249.mp3
心配,しんぱい,3rdGrade250.png,3rdGrade250.mp3
登る,のぼる,3rdGrade251.png,3rdGrade251.mp3
発見,はっけん,3rdGrade252.png,3rdGrade252.mp3
配る,くばる,3rdGrade253.png,3rdGrade253.mp3
畑作,はたさく,3rdGrade254.png,3rdGrade254.mp3
ねっ湯,ねっとう,3rdGrade255.png,3rdGrade255.mp3
登山,とざん,3rdGrade256.png,3rdGrade256.mp3
等しい,ひとしい,3rdGrade257.png,3rdGrade257.mp3
電波,でんぱ,3rdGrade258.png,3rdGrade258.mp3
動く,うごく,3rdGrade259.png,3rdGrade259.mp3
畑仕事,はたけしごと,3rdGrade260.png,3rdGrade260.mp3
美じゅつ,びじゅつ,3rdGrade261.png,3rdGrade261.mp3
反対,はんたい,3rdGrade262.png,3rdGrade262.mp3
表す,あらわす,3rdGrade263.png,3rdGrade263.mp3
坂道,さかみち,3rdGrade264.png,3rdGrade264.mp3
反る,そる,3rdGrade265.png,3rdGrade265.mp3
鉄板,てっぱん,3rdGrade266.png,3rdGrade266.mp3
えん筆,えんぴつ,3rdGrade267.png,3rdGrade267.mp3
表紙,ひょうし,3rdGrade268.png,3rdGrade268.mp3
氷,こおり,3rdGrade269.png,3rdGrade269.mp3
鼻血,はなぢ,3rdGrade270.png,3rdGrade270.mp3
悲しい,かなしい,3rdGrade271.png,3rdGrade271.mp3
氷山,ひょうざん,3rdGrade272.png,3rdGrade272.mp3
表,おもて,3rdGrade273.png,3rdGrade273.mp3
筆箱,ふでばこ,3rdGrade274.png,3rdGrade274.mp3
病,やまい,3rdGrade275.png,3rdGrade275.mp3
十秒,じゅうびょう,3rdGrade276.png,3rdGrade276.mp3
美しい,うつくしい,3rdGrade277.png,3rdGrade277.mp3
病気,びょうき,3rdGrade278.png,3rdGrade278.mp3
皮,かわ,3rdGrade279.png,3rdGrade279.mp3
黒板,こくばん,3rdGrade280.png,3rdGrade280.mp3
平らな,たいらな,3rdGrade281.png,3rdGrade281.mp3
